"Rank","Cites","Authors","Title","Year","Source","Publisher","DOI","Type","Abstract","ArticleURL","Kesesuaian","CitesPerYear","ISSN","Volume","Issue"
"164","0","Ping Li, Jiahao Chen, Franziska Schmidt, Jingtao Dai, Jiang Li, Shulan Xu, An Li, Zhentao Yu, Frank Witte","Magnesium-based barrier membrane for guided bone regeneration: From bedside to bench and back again","2026","Biomaterials","","10.1016/j.biomaterials.2025.123783","Journal Article","Magnesium (Mg)-based barrier membranes represent a promising advancement in guided bone regeneration (GBR) treatment, with significant potential due to their unique material properties. This comprehensive review is an in-depth exploration of the evolution of Mg-based barrier membranes using a ""bedside-to-bench and back-again"" paradigm and highlights their clinical relevance and innovative material characteristics. Considering clinical demands, this study primarily assesses how ideal membranes meet the clinical principle of GBR, mainly focusing on their material properties that properly align with the clinical functionality of the ""PASS"" principles (primary wound closure, angiogenesis, space maintenance, and stability). Furthermore, current research findings demonstrate that Mg-based membranes exhibit characteristics that go beyond mere barrier function and provide an optimal balance between promoting bone regeneration and preventing bacterial infiltration during soft tissue healing. By this action, Mg-based membrane serves as a safeguard for inexperienced oral surgeons, increasing the likelihood of optimal clinical outcomes even in the event of complications such as wound dehiscence. Consequently, the use of Mg-based membranes could simplify the GBR and dental implant placement procedures, potentially reducing the failure rate of these clinical treatments. Concerning clinical applications, Mg-based membranes have recently expanded beyond GBR treatment, encompassing many clinical cases. This review underscores the need for continuous innovation and interdisciplinary collaboration to advance the clinical use of Mg-based membranes. The successful translation of Mg-based membranes from basic concept to clinical practice indicates the significant potential of Mg-based materials in regenerative medicine.","","Ya","0.00","1878-5905","328",""
"165","0","Benedetta Isella, Aleksander Drinic, Alissa Heim, Hans Leemhuis, Nadja Kröger, Rene Tolba, Alexander Kopp","Reproducibility in the morphological and mechanical properties of a natural polymer for guided bone regeneration applications","2026","Journal of the mechanical behavior of biomedical materials","","10.1016/j.jmbbm.2025.107306","Journal Article","Dental barrier membranes play a key role in guided bone regeneration (GBR) to separate soft tissue from regenerating bone. Bioabsorbable collagen membranes, the gold standard in GBR procedures, are appealing due to elimination of the need for secondary surgeries and mechanical properties mimicking native tissue. However, challenges include rapid degradation, inconsistent reproducibility in mechanical and morphological properties, and use of animal-derived tissues. This study explored silk fibroin, a biocompatible and slowly bioabsorbable biomaterial as an alternative for GBR membranes. Silk fibroin showed comparable mechanical performance and demonstrated improved reproducibility. Two silk fibroin-based multilayered membranes (SF1 and SF2) were developed showing homogeneous appearance, density, and thickness, with lower variability than the other tested commercial options. These membranes exhibited elasto-plastic mechanical behaviour in both dry and hydrated states, supporting improved surgical handling and dimensional stability. Furthermore, elastic modulus in hydrated state (23.8 ± 3.2 MPa for SF1, 27.6 ± 3.9 MPa for SF2), burst pressure (17.5 ± 5.0 mmHg for SF1, 290.0 ± 32.6 mmHg for SF2), and force at first deformation in the suture retention strength test in hydrated state (0.10 ± 0.03 N for SF1, 0.26 ± 0.11 N for SF2) were comparable to commercial collagen membranes, suggesting the suitability for GBR applications. These findings provide a basis for further biological and preclinical characterization as well as clinical application of silk fibroin-based GBR membranes.","","Ya","0.00","1878-0180","175",""
"166","0","Kiri N Lang, Niklaus P Lang, Fernando M Muños Guzon, Nikola Saulacic","Bi-Layered Biphasic Calcium Phosphate Bone Substitute to Improve Bone Formation in Lateral Jaw Defects Applying the Principle of Guided Bone Regeneration (GBR)-A Pre-Clinical Randomized Controlled Study","2025","Clinical oral implants research","","10.1111/clr.14460","Journal Article","To evaluate the application of a synthetic bi-layered biphasic calcium-phosphate (BBCP) bone substitute for its capacity for new bone formation in Guided Bone Regeneration (GBR) in an acute-defect model in Beagle dogs. Standardized bone defects were created following the extraction of the maxillary 1P1, 2P2, 4P4 and the mesial root of 3P3 in six Beagle dogs. The defects were treated according to the GBR principle using the tested material, synthetic bi-layered biphasic calcium-phosphate bone substitute (Group T), deproteinized bovine bone mineral (DBBM, positive control = PC), a mixture of the test substance and DBBM in a ratio of 1:1 (Group M) and a sham-operated empty control (negative control = NC). The defects were covered with a resorbable collagen barrier membrane. Bone formation was evaluated radiologically, microtomographically, and histomorphometrically after 11 weeks of healing. All biomaterials resulted in increased volume of the augmented bone compared to the negative control. The augmented ridge volume developed to a greater extent in the tested area and in the combination of the tested bone substitute and the DBBM compared to the positive control alone (DBBM). A significant increment in a mineralized tissue and bone-biomaterial contact was observed between the test groups and the positive control. The synthetic BBCP appeared to result in greater bone formation volumes than the positive control (DBBM) and resulted in less contact with soft tissue. Hence, the tested material appeared to be at least as effective as the applied standard for lateral bone augmentation (DBBM).","","Ya","0.00","1600-0501","36","9"
"167","0","Anh Thi Mai Nguyen, Euphemie Landao-Bassonga, Elias D Kontogiorgos, Clair Lee, Tak Cheng, Hien Chi Ngo, Brent Allan, Mithran Goonewardene, Lynne A Opperman, Minghao Zheng","The efficacy of a novel porcine-derived collagen membrane on guided bone regeneration: a comparative study in canine model","2025","BMC oral health","","10.1186/s12903-025-05930-6","Journal Article","This study aimed to evaluate the performance of the novel Striate + collagen membrane in a canine model of guided bone and tissue regeneration (GBR) with dental implant placement. Eighteen mature beagle dogs were used in this split-mouth study. After having their premolar teeth extracted, GBR with immediate implant placement was performed on all study subjects. The study treatments were: control group (implant + no membrane); BG-group (implant + Bio-Gide membrane); and SG-group (implant + Striate + membrane). Six dogs were sacrificed at 4-, 8- and, 12-weeks post-treatment for radiographic (µCT) assessment, histological examination and histomorphometric analysis. µCT assessment showed that all groups exhibited increased bone formation from 4-weeks to 12-weeks post-treatment. There was no statistically significant difference in mean BV/TV between all 3 groups at weeks 4 and 8. At week 12, BV/TV was significantly higher in SG and BG-groups compared to control group. Assessment of bone microarchitectural parameters showed that animals in SG-group exhibited significantly higher Tb.N, O.Wi and lower Tb.Sp, suggesting more favorable mature bone structure. A significant increase in the number of osteoblasts on bone surface was also seen in SG-group. Histological assessment showed that SG-group displayed early signs of bone-to-implant contact at 8 weeks. While control sites showed early ingrowth of epithelium and connective tissue into the defects, infiltration of inflammatory cells, incomplete bone formation and limited bone to implant contact, use of a barrier membrane resulted in significant bone infill, mature bone formation with good bone to implant contact. and limited soft tissue invasion. This study demonstrated superiority of Striate + collagen membrane to promote good bone formation and prevent unwanted epithelial infiltration in a canine mode of GBR.","","Ya","0.00","1472-6831","25","1"
"168","0","Shiqing Ma, Zhezhe Zhao, Yuli Shang, Mengyue Qi, Shendan Xu, Shiyu Yao, Yumeng Li, Xiaojing Wang, Tianyi Tong, Hong Zheng, Beibei Ma, Yilin Yang, Jie Wu, Zihao Liu, Jiayin Deng","An Asymmetric Zn Membrane with Degradability, Antimicrobial, and Bone Immunomodulation for Guided Bone Regeneration","2025","ACS applied materials & interfaces","","10.1021/acsami.5c06421","Journal Article","As a biodegradable metal, zinc (Zn) offers a promising material option for barrier membranes in the field of bone regeneration due to its suitable degradation rate and mechanical properties. An ideal barrier membrane not only blocks the growth of epithelial fibers but also promotes bone regeneration. Therefore, we prepared an asymmetric Zn membrane with micrometer-sized pores on one side by laser etching, with the pore side facilitating cell adhesion and proliferation, and the smooth side facilitating the blocking of epithelial cell growth entry. And the antimicrobial peptide GL13K (P1) was loaded onto the smooth surface of Zn by Zn-specific binding peptide (NCS) to resist postoperative bacterial infections, and the small intestinal submucosal hydrogel complex (SIS-P2), which was specifically loaded with Substance P (SP), was placed in the pores on the pore side to modulate the immunity and promote osteogenesis. This innovative asymmetric zinc barrier membrane (Zn-P1-SIS-P2 membrane) exhibited excellent mechanical, antimicrobial, and biocompatibility properties. More importantly, the Zn-P1-SIS-P2 membrane promotes macrophage polarization toward the M2 type, thereby promoting osteogenic differentiation and providing a good immune microenvironment for bone regeneration. In addition, the Zn-P1-SIS-P2 membrane inhibited RANKL-induced osteoclast formation and suppressed bone resorption at the site of bone defects. In conclusion, the Zn-P1-SIS-P2 membrane demonstrated all the desirable qualities of a GBR therapeutic barrier membrane.","","Ya","0.00","1944-8252","17","21"
"169","0","Faisal F Alotaibi, Zainab M AlFaltawi, Sharon R Oyhanart, Jonathan C Knowles, Francesco D'Aiuto, David Y S Chau","The eggshell membrane as a barrier membrane for guided bone regeneration","2025","Regenerative medicine","","10.1080/17460751.2025.2542056","Journal Article","The eggshell membrane (ESM) is a natural resource with a distinct design and composition, offering structural features consistent with barrier membranes used in guided bone regeneration (GBR), making it a promising candidate for this application. This study aims to assess the feasibility of chicken and duck ESMs as GBR alternatives by comparing them with resorbable porcine-derived collagen (Porcine CM, Bio-Gide®) and non-resorbable dense polytetrafluoroethylene (d-PTFE, CytoplastTM). ESMs were extracted using a standardized protocol. Membranes were then analyzed using scanning electron microscopy (SEM), Fourier-transform infrared spectroscopy (FTIR), differential scanning calorimetry (DSC), dynamic mechanical analysis (DMA), contact angle measurements (CAM), and cell culture-based assays. FTIR revealed similar collagen spectra among membranes. SEM showed structural similarities between ESMs and Bio-Gide. DSC indicated integrity maintenance at 37°C and varied storage conditions. CAM testing demonstrated collagen-based membranes' higher hydrophilicity compared to d-PTFE. DMA analysis showed duck ESM's superior tensile strength and Young's modulus compared to chicken ESM and porcine CM. Biological evaluation revealed high compatibility with human gingival fibroblasts for all materials. Findings illustrate a novel sustainable biomaterial that could be utilized for GBR and other periodontal therapies, particularly in its capacity to function as a physical barrier consistent with the traditional role of GBR membranes.","","Ya","0.00","1746-076X","20","7"
"170","0","Die Yang, Qi Luo, Chaoyi Li, Yiruo He, Derong Li, Zhilang Xu, Liming Ge, Changdao Mu, Defu Li","Antibacterial collagen-based heterogeneous bilayer barrier membrane for guiding bacteria-infected bone defects regeneration","2025","International journal of biological macromolecules","","10.1016/j.ijbiomac.2025.146539","Journal Article","Pathogenic bacteria associated infection is a major cause of guided bone regeneration (GBR) treatment failure clinically. Antibacterial GBR membranes are promising strategies for addressing bacterial infection risk in bone repair. Here, an antibacterial heterogeneous bilayer collagen-based membrane (CDCP) was fabricated by controlling the crosslinking density between collagen and dialdehyde carboxymethyl cellulose (DCMC), which was composed of a porous layer containing nano-hydroxyapatite (nHap) to mimic bone's organic-inorganic composition, and a dense layer loading with chlorhexidine-carrying nanoparticles (CHX@mPDA NPs) to endow membrane with sustained antibacterial activity. CDCP membrane demonstrated good hemostasis and osteoblast/fibroblast cytocompatibility, besides drastically improved mechanical strength and biodegradation stability. CDCP membrane possessed robust broad-spectrum antibacterial activity against both Gram-positive and Gram-negative bacteria due to the sustained release of antibacterial drug CHX. CDCP membrane with dense network structure had strong physical barrier function against the inward growth of L929 cells, while the loose porous layer demonstrated significant induction in osteogenic differentiation of BMSCs. CDCP membrane had a significant promoting effect in bacteria-infected bone repair based on the synergistic effects of its powerful in vivo antibacterial activity and unique heterogeneous bilayer structure. Overall, CDCP membrane held potential application value and broad development prospects in the field of bacteria-infected bone repair.","","Ya","0.00","1879-0003","321",""
"171","0","Ti Yu, Qiang Wei, Junyi Zhao, Qianrong Xiang, Haiyang Yu","Porous and Flexible Polyetheretherketone (PEEK) Mesh Based on Filament Fused Fabrication Technology: A Balance between Mechanical and Biological Characteristics for Guided Bone Regeneration","2025","ACS biomaterials science & engineering","","10.1021/acsbiomaterials.5c00309","Journal Article","Space maintenance and stability of the barrier membrane play a more crucial role than cell occlusion in alveolar bone augmentation. Polyetheretherketone (PEEK) is a promising alternative to titanium mesh due to its remarkable biocompatibility and mechanical properties that match natural bone. This study designed and manufactured a highly porous, flexible, and palisade-like PEEK membrane with pore diameters of 300 μm, 500 μm, and 700 μm through fused filament fabrication (FFF) technology. The optimum pore size fulfilling the equilibrium between mechanical properties and biological behavior was explored for severe alveolar bone regeneration. Printing accuracy, surface structural characteristics, roughness, hydrophilicity, and mechanical properties of the PEEK membranes were evaluated. Finite element analysis (FEA) was conducted to analyze the stress and strain distribution in the guided bone regeneration (GBR) model. Cell morphology, viability, and osteogenic differentiation were carried out utilizing human umbilical cord Wharton's jelly-derived mesenchymal stem cells (hWJ-MSCs) in vitro. The calvarial defect of rabbits in critical size was established, and new bone formation at 4 and 8 weeks after implantation was evaluated by micro-CT and histomorphometry. The results showed that the PEEK meshes, accompanied by one rough surface and another smooth side, exhibited great printing accuracy and hydrophobicity. The mechanical properties were inversely proportional to the pore diameter of the PEEK mesh, yet all groups had satisfactory stretchability. FEA indicated great stress dispersion, spatial retention, and mucosal integrity preservation in PEEK-300 and PEEK-500. In vitro tests showed that the macropores of PEEK-500 and PEEK-700 promoted greater hWJ-MSC migration and osteogenic differentiation. PEEK-500 demonstrated relatively higher new bone formation and stronger trabeculae at 8 weeks after implantation in vivo. Based on the palisade-like and flexible configuration, our findings supported that the 3D-printed PEEK mesh with appropriate pore size was capable of achieving a balance between mechanical and biological characteristics, showing potential for application in GBR.","","Ya","0.00","2373-9878","11","10"
"172","0","Zhe Shen, Ya-Wen Zhu, Yu-Wen Wei, You Zhou, Yan Xu, Wei Chen, Jing Qiu","Enhanced Osteogenic Activity of a Titanium Mesh Modified with Magnesium-Doped Nanowires for Peri-Implant Guided Bone Regeneration: In Vitro and In Vivo","2025","ACS biomaterials science & engineering","","10.1021/acsbiomaterials.4c01854","Journal Article","Titanium mesh is a promising barrier membrane for the reconstruction of alveolar bone defects, with the quality and volume of alveolar bone being critical factors impacting the initial stability and success rate of implants. The objective of this study is to integrate bioactive magnesium ions and nanowire structures into a titanium mesh surface (Mg-NW-Ti) and further investigate its surface characteristics and osteogenic bioactivity in vitro and in vivo. Mg-NW-Ti was effectively synthesized through a series of chemical reactivity tests, and its morphology, roughness, hydrophilicity, elemental composition, and ion release were characterized. The biological effects of Mg-NW-Ti on MC3T3-E1 cells were assessed and compared with commercially pure titanium (CP-Ti) and nanowire-modified titanium (NW-Ti). In addition, a peri-implant bone defect model of rabbit mandibular alveolar bone was constructed to evaluate the effects of Mg-NW-Ti mesh on bone regeneration and osseointegration of the implant. The resultant Ti surface appeared as a nanowire structure under scanning electron microscopy with higher surface roughness and hydrophilicity compared to the CP-Ti. The X-ray photoelectron spectroscopy and ion release analysis demonstrated successful loading of magnesium ions onto the titanium surface and effective release into the surroundings. In vitro Mg-NW-Ti exhibited good biocompatibility and significantly enhanced proliferation and differentiation of MC3T3-E1, while the results of the in vivo study demonstrated that the Mg-NW-Ti mesh exhibited a beneficial impact on bone regeneration and implant osseointegration. In conclusion, this novel surface modification of titanium mesh may serve as an effective strategy for optimizing the osteogenic functionality of titanium mesh and harnessing its potential for increased application value.","","Ya","0.00","2373-9878","11","5"
"173","0","Jiahao Chen, An Li, Jingtao Dai, Qingyun Fu, Zhentao Yu, Shulan Xu, Wentai Zhang, Ping Li","Optimal submicron roughness for balancing degradation behavior, immune modulation, and microbial adhesion on zinc-based barrier membranes","2025","Biomaterials advances","","10.1016/j.bioadv.2024.214146","Journal Article","Metallic zinc (Zn) has been demonstrated to be a promising alternative to barrier membrane materials for guided bone regeneration. Surface roughness significantly affects the properties of degradable Zn-based metals, especially within the Janus micro-environments of tissue regeneration. However, the effects of optimal surface roughness on Zn remain unknown. In this study, pure Zn surfaces were fabricated with three roughness scales: nano (Sa < 0.1 μm), submicron (Sa: 0.5-1.0 μm), and micron (Sa > 1.0 μm). Submicron-scale pure Zn exhibited a moderate degradation rate in simulated body fluids, and no deep corrosion pits appeared on the surface. By contrast, the degradation rate of nano-surface pure Zn decreased significantly, while localized corrosion tended to appear on micron surfaces. In addition, the degradation rate of Zn with different roughness was overall accelerated in artificial saliva, accompanied by varying degradation morphologies. Co-culturing with submicron samples inhibited macrophage polarization to the M1 phenotype. Nano-scale surfaces promoted macrophage polarization towards the M1 phenotype and exhibited significantly reduced antibacterial rates compared to rougher surfaces. These findings demonstrate that submicron-scale pure Zn could be an optimal choice for barrier membrane surfaces.","","Ya","0.00","2772-9508","169",""
"174","0","Jing Wang, Wentian Chen, Min Huang, Zhitong Zhong, Pei Wang, Runfa Wu","Comparative Analysis of Gelatin/Polylactic Acid and Commercial PLA Membranes for Guided Bone Regeneration: A Randomized Clinical Trial","2025","Medical science monitor : international medical journal of experimental and clinical research","","10.12659/MSM.944713","Journal Article","BACKGROUND This study included 32 patients with single missing teeth and alveolar bone defects and aimed to compare outcomes from guided bone regeneration with a gelatin/polylactic acid (GT/PLA) barrier membrane and a Guidor® bioresorbable matrix barrier dental membrane. MATERIAL AND METHODS A total of 32 participants were recruited in the clinical study, with single missing teeth and alveolar bone defects, requiring guided bone regeneration (32 missing teeth in total). They were randomly divided into the GT/PLA membrane group (experimental) and Guidor® membrane group (control) by the envelope method (n=16). Both membranes were used intraoperatively to cover the bone substitute material. Cone beam computed tomography (CBCT) was performed immediately and at 6 months after surgery to assess the amount of bone resorption. In addition, the osteogenic efficacy was calculated. The soft tissue index (STI), wound healing, membrane exposure, and incidence of infection in the operative area were evaluated. RESULTS The implant survival rate was 100% in both groups. The average bone resorption was 148.54±107.42 mm³ in the experimental group and 185.25±85.31 mm³ in the control group (P=0.163); the osteogenic efficacy was 75% in the experimental group and 56% in the control group (P=0.458). Moreover, the parameters of STI, wound healing, membrane exposure, and incidence of infection in the operative area showed no statistically significant difference between the 2 groups (P>0.05). CONCLUSIONS The GT/PLA barrier membrane yielded non-inferior clinical and imaging results to the GUIDOR® membrane, exhibiting good efficacy and biocompatibility in GBR.","","Ya","0.00","1643-3750","31",""
"175","0","Alberto Monje, Maria Costanza Soldini, Paul S Rosen, Dennis Tarnow, Jose Nart, Ramón Pons","Alveolar Bone Reconstruction Simultaneous to Implant Removal due to Advanced Peri-Implantitis Defects: A Proof of Concept","2025","Journal of esthetic and restorative dentistry : official publication of the American Academy of Esthetic Dentistry ... [et al.]","","10.1111/jerd.13352","Journal Article","To evaluate the safety and effectiveness of alveolar bone reconstruction simultaneous to implant removal due to peri-implantitis. Partial or fully dentulous patients subjected to implant removal due to advanced peri-implantitis (≥ 50% of bone loss) lesions and seeking to have the failed implant replaced for esthetic or functional reasons were consecutively included. Guided bone regeneration was performed by means of a mixture of xenograft and autogenous bone and a ribose cross-linked barrier membrane. Re-entry for implant placement was performed at 4-month follow-up. Overall, six radiographic variables were assessed before (T0) and after (T1) alveolar bone reconstruction at four levels in ridge width (RW) and height (RH). Peri-implant conditions were evaluated at latest follow-up. Simple and multiple binary logistic regression models were calculated using generalized estimation equations to evaluate the effect of baseline upon reconstructive outcomes. In total, 20 patients (n implant = 39) met the inclusion criteria. Alveolar RW and RH were augmented from T0 to T1 at all levels. All implants achieved primary stability. Only ~13% were subjected to ancillary bone regeneration simultaneous to implant placement. After a mean follow-up period after loading of ~2.2 years, ~70% implants demonstrated peri-implant health, while mucositis was diagnosed in the remaining implants. The performance of alveolar bone reconstruction in residual partially contained defects simultaneous to implant removal due to peri-implantitis lesions demonstrates being safe and effective for implant site development.","","Ya","0.00","1708-8240","37","1"
"176","0","Zeynep Karahaliloğlu, Baki Hazer","Thermoplastic Polyurethane-Oleic Acid (TPU-OLE) Membranes for Guided Bone Regeneration","2025","Biopolymers","","10.1002/bip.70010","Journal Article","Guided bone regeneration (GBR) is a regenerative surgical procedure in dentistry and orthopedics. The aim of this study is to fabricate a novel nano-textured, hydrophilic thermoplastic polyurethane (TPU)-based barrier membrane containing unsaturated fatty acid, oleic acid (OLE) to assist GBR. First, TPU copolymer containing OLE in different ratios was synthesized, and GBR membranes were fabricated by the solvent casting method, and then, the surface properties were improved by alkali treatment. Thus, a TPU-OLE structure was obtained with improved surface wettability, the ability to prevent bacterial adhesion, and the capability to promote cell adhesion. The contact angle reduced from 73.3° ± 1° to 30.7° ± 0.3° at TPU-OLE3, while at TPU it decreased from 121.2° ± 2.5° to 63.6° ± 0.8° after treatment with 3 M sodium hydroxide (NaOH) solution. Furthermore, plate counting assays showed that TPU-OLE membranes displayed excellent bacterial inhibition (against Escherichia coli and Staphylococcus aureus); the control group showed 6 × 107 CFU/mL of E. coli bacterial colonies, while on the plates interacting with TPU-OLE1, TPU-OLE2, and TPU-OLE3 membranes, colonies of 12 × 105, 12 × 105, and 24 × 105 CFU/mL were observed, respectively. The bacterial count on TPU-OLE1, TPU-OLE2, and TPU-OLE3 membranes decreased by 109, 164, and 12 × 105 CFU/mL at 24 h, while the control group and TPU membranes showed 1300 × 105 and 600 × 105 CFU/mL, respectively. The obtained results indicated that either alkali treatment or OLE-modified TPU produced a more hydrophilic and promotive surface for cell attachment. Therefore, we anticipate that alkali-treated TPU-OLE membranes have a great potential in GBR in future applications.","","Ya","0.00","1097-0282","116","3"
"177","0","Alberto Monje, Ramón Pons, Shayan Barootchi, Muhammad H A Saleh, Paul S Rosen, Anton Sculean","Recombinant human platelet-derived growth factor-BB-mediated reconstructive therapy of advanced peri-implantitis bone defects: A case series","2025","International journal of oral implantology (Berlin, Germany)","","","Journal Article","The treatment of advanced peri-implantitis-related bone defects is often associated with ineffective efforts to halt disease progression. The objective of this case series was to evaluate the performance of reconstructive therapy for the management of advanced peri-implantitis using recombinant human platelet-derived growth factor-BB as an adjunctive biological agent. A prospective case series study on advanced intrabony peri-implantitis bone defects (≥ 50% bone loss) was performed. Clinical and radiographic variables were collected at baseline (after non-surgical therapy) and 12 months after surgical treatment. Implant surface decontamination of the intrabony component was carried out using titanium brushes and the electrolytic method. Before grafting, recombinant human platelet-derived growth factor-BB was applied on the implant surface. A mixture of mineralised allograft and xenograft hydrated with recombinant human platelet-derived growth factor-BB and covered by a collagen barrier membrane was used for reconstructive therapy. Disease resolution was defined as an absence of bleeding on probing, pocket depth 6 mm and no radiographic evidence of progressive bone loss. Descriptive statistics were performed to assess the effect of treatment on the clinical and radiographic variables. A total of 10 patients exhibiting 13 advanced peri-implantitis-related bone defects were included. Implant survival at the 1-year follow-up was 100%. No major complications occurred during the early healing phase. All the clinical parameters, with the exception of keratinised mucosa, and radiographic parameters yielded statistical significance. In particular, mean pocket depth decreased by 4.5 mm and the mean Sulcus Bleeding Index was reduced by 1.8. Radiographic intrabony defects displayed a significantly narrower, shallower and less angled configuration at the 1-year follow-up. The disease resolution rate at implant level was 61.5%. The surgical reconstructive strategy involving the use of recombinant human platelet-derived growth factor-BB proved to be safe and effective for treating advanced peri-implantitis-related bone defects.","","Ya","0.00","2631-6439","18","1"
"178","0","Daniel Greenberg, Nathan Estrin, Rafael Delgado-Ruiz, Georgios E Romanos","Effect of Primary Stability on Short vs. Conventional -Implants with Reverse Concave Neck","2025","The International journal of oral & maxillofacial implants","","10.11607/jomi.11263","Journal Article","Vertical ridge augmentation has less long-term predictability than horizontal ridge augmentation due to common complications with vertical Guided Bone Regeneration (GBR), including early exposure of the barrier membrane and decreased bone stability. The purpose of this study was to evaluate the primary stability of short implants versus conventional implants, in vitro. Two groups of implants with reverse concave neck and neck micro threads (ULT, Ditron Dental, CA) were studied; short implants (Ø 6.0mm x 7mm) and conventional implant (Ø 3.75mm x 10mm). A total of 80 implants were placed by the same calibrated clinician at 800RPM, 40 short implants and 40 conventional implants. Each implant was placed in dense (type II) and soft (type IV) bone. Implant primary stability was recorded using insertion torque (IT), Resonance Frequency Analysis (RFA), and Periotest values. Statistical comparison with Analysis of Variance were completed to compare differences between groups. The comparison of IT, RFA and Periotest of the two groups of implants showed statistical significance (P<0.0001) favoring the short implants (Ø 6.0mm x 7mm) in both the soft and dense bone qualities. Within the limitations of this study, short implants with wide diameter seem to have a higher level of implant stability compared to narrow implants with conventional length.","","Ya","0.00","1942-4434","",""
"179","0","Yuqing Gui, Xinyue Shen, Hongying Li, Junyi Lou, Junjie Cao, Jiang Yu, Zining Luo, Tianxiang Geng, Jiebin Xie","Clinical trial landscape for guided bone regeneration: trend analysis and future perspectives","2025","Frontiers in dental medicine","","10.3389/fdmed.2025.1689513","Journal Article","This study aims to comprehensively analyse the developmental progress of bone graft materials and barrier membranes in the field of oral-maxillofacial bone regeneration, with a particular emphasis on emerging therapeutic approaches for bone regeneration. This study systematically searched 16 clinical trial registries using key terms such as ""bone regeneration"" and ""osteoconduction"" to identify relevant trials. The retrieved studies were then categorized and analysed on the basis of registration year, research phase, material/drug classification, and geographical distribution. In the field of bone graft materials and barrier membranes, clinical trials involving synthetic bone graft materials (N = 90) and xenogeneic bone graft materials (N = 67) have been the most common. In the category of barrier membranes, collagen membranes still dominate (N = 53), whereas other natural membranes, such as amniotic and chorionic membranes, are in clinical trials. Resorbable polyester membranes (N = 24), titanium mesh (N = 13) and nonresorbable polytetrafluoroethylene membranes (N = 11) are commonly studied barrier membranes. Platelet-rich fibrin (PRF) (N = 71) is the most frequently used type of bioactive adjuvant. Some trials have explored the synergistic effects of statins (N = 17) and plant-derived active extracts (N = 16). Research on bone regeneration is undergoing a paradigm shift from the conventional ""bone graft + barrier membrane"" approach to integrated multicomponent strategies. These advanced strategies combine tunable biodegradable scaffolds, growth factors, and small-molecule drugs to achieve personalized and cost-effective bone defect repair. Future research priorities will focus on optimizing material degradation kinetics and spatial maintenance properties to enhance clinical outcomes.","","Ya","0.00","2673-4915","6",""
"180","0","Yuxin Zheng, Wentao Zhang, Runzhi Chen, Linhong Wang, Danni Wu, Zhuoheng Xia, Feng Chen, Fan Yang, Yude Ding","Injectable light-cured and bioabsorbable silk fibroin/hyaluronic acid (SF-HA) hydrogel tissue barrier for accelerating guided bone regeneration","2025","International journal of biological macromolecules","","10.1016/j.ijbiomac.2025.148740","Journal Article","In guided bone regeneration (GBR) surgery, a barrier membrane, commonly collagen material, is broadly used to prevent epithelial and fibroblast tissue from interfering with osteogenesis. However, collagen membranes usually fail to withstand the pressure from soft tissue collapse, leading to the severe collapse and displacement of bone graft materials, which ultimately results in inadequate bone augmentation. Besides, the collagen material cannot well prevent soft tissue adhesion. In this study, a novel light-cured, bioabsorbable hydrogel has been developed by co-assembling silk fibroin and hyaluronic acid without any small molecular crosslinkers, which can be directly injected into the bone-augmented region and quickly cured under UV light curing. The as-prepared hydrogel can be adhesive onto various irregular bone defect surfaces and provide a complete and continuous tissue barrier for bone graft materials. Among the hydrogels with different ratios of silk fibroin to hyaluronic acid, the one with a ratio of 1:3 (SF-HA-3) demonstrated the best mechanical performance, the lowest expansion rate, and a moderate degradation rate. In the animal models, the SF-HA-3 showed an excellent barrier effect and a stable space maintenance ability, accelerating obvious new bone formation, which was observed in the bone defect area.","","Ya","0.00","1879-0003","333",""
"181","0","Ziqiu Chen, Yuanhang Xiao, Liming Ge, Zhonglang Yu, Zhilang Xu, Changdao Mu, Defu Li","Decellularized Dermal Barrier Membrane with Enhanced Osteogenic Potential for Bone Defect Regeneration","2025","ACS applied materials & interfaces","","10.1021/acsami.5c18404","Journal Article","The ability of collagen-based resorbable barrier membranes to stabilize microenvironments is a current clinical concern for guided bone regeneration (GBR) technology. Decellularized dermal membranes are a research hotspot now, which can retain the natural three-dimensional extracellular matrix (ECM) structure and provide a positive microenvironment for cell adhesion and proliferation, thereby promoting tissue healing and regeneration. However, imperfect decellularization methods often result in weaker performance than collagen membranes in clinical practice (e.g., Bio-Gide membrane). Hence, we propose a composite decellularization technique combining chemical and biological enzymatic methods, supplemented by physical techniques, to obtain a high-performance decellularized dermal membrane for GBR. The prepared decellularized dermal membrane effectively maintained the original 3D microstructure and natural components (collagen and elastin) of the ECM, exhibiting good physical properties and biocompatibility. Decellularized dermal membranes can promote fibroblast adhesion and growth on the surface while effectively preventing fibroblasts from invading the injured site. Moreover, the decellularized dermal membrane showed the potential to induce osteogenesis and inhibit osteoclast formation. In vivo cranial defect experiments demonstrated the superior GBR performance of the decellularized dermal membrane compared to commercial Bio-Gide membrane.","","Ya","0.00","1944-8252","17","50"
