"Rank","Cites","Authors","Title","Year","Source","Publisher","DOI","Type","Abstract","ArticleURL","Kesesuaian","CitesPerYear","ISSN","Volume","Issue"
"228","0","Jeong-Won Paik, Yoon-Hee Kwon, Jin-Young Park, Ronald E Jung, Ui-Won Jung, Daniel S Thoma","Effect of Membrane Fixation and the Graft Combinations on Horizontal Bone Regeneration: Radiographic and Histologic Outcomes in a Canine Model","2024","Biomaterials research","","10.34133/bmr.0055","Journal Article","The aim of this study was to determine the effect of membrane fixation and combinations of bone substitute materials and barrier membranes on horizontal bone regeneration in peri-implant defects. Eight mongrel dogs underwent chronic buccal peri-implant dehiscence defects creation and were randomized into 4 groups: (a) deproteinized bovine bone mineral 1 (DBBM1) with a native collagen membrane (CM) (BB group, positive control group), (b) DBBM1 with native CM and 2 fixation pins (BBP group), (c) DBBM2 with a cross-linked CM (XC group), and (d) DBBM2 with cross-linked CM and 2 fixation pins (XCP group). Following 16 weeks of healing, tissues were radiographically and histomorphometrically analyzed. The total augmented area was significantly larger in the BBP, XC, and XCP groups compared to the BB group (4.27 ± 3.21, 7.17 ± 7.23, and 6.91 ± 5.45 mm2 versus 1.35 ± 1.28 mm2, respectively; P = 0.022). No significant difference for the augmented tissue thickness was observed among the 4 groups. The augmented tissue thickness measured at 3 mm below the implant shoulder was higher in BBP, XC, and XCP than that in BB (2.43 ± 1.53, 2.62 ± 1.80, and 3.18 ± 1.96 mm versus 0.80 ± 0.90 mm, respectively), trending toward significance (P = 0.052). DBBM2 and a cross-linked CM were significantly more favorable for horizontal bone regeneration compared to DBBM1 and a native CM. However, when DBBM1 and a native CM were secured with fixation pins, outcomes were similar. The addition of pins did not lead to more favorable outcomes when a cross-linked CM was used.","","Ya","0.00","1226-4601","28",""
"229","0","Zequn Ma, Xiantong Hu, Xiangming Li, Qi An, Yi Zhang, Chunxian Guo, Yantao Zhao, Yihe Zhang","Shear Flow-Assembled Janus Membrane with Bifunctional Osteogenic and Antibacterial Effects for Guided Bone Regeneration","2024","ACS biomaterials science & engineering","","10.1021/acsbiomaterials.4c00420","Journal Article","Guided bone regeneration (GBR) membranes that reside at the interface between the bone and soft tissues for bone repair attract increasing attention, but currently developed GBR membranes suffer from relatively poor osteogenic and antibacterial effects as well as limited mechanical property and biodegradability. We present here the design and fabrication of a bifunctional Janus GBR membrane based on a shear flow-driven layer by a layer self-assembly approach. The Janus GBR membrane comprises a calcium phosphate-collagen/polyethylene glycol (CaP@COL/PEG) layer and a chitosan/poly(acrylic acid) (CHI/PAA) layer on different sides of a collagen membrane to form a sandwich structure. The membrane exhibits good mechanical stability and tailored biodegradability. It is found that the CaP@COL/PEG layer and CHI/PAA layer contribute to the osteogenic differentiation and antibacterial function, respectively. In comparison with the control group, the Janus GBR membrane displays a 2.52-time and 1.84-time enhancement in respective volume and density of newly generated bone. The greatly improved bone repair ability of the Janus GBR membrane is further confirmed through histological analysis, and it has great potential for practical applications in bone tissue engineering.","","Ya","0.00","2373-9878","10","6"
"230","0","Saskia-Vanessa Schröger, Sebastian Blatt, Kawe Sagheb, Bilal Al-Nawas, Peer W Kämmerer, Keyvan Sagheb","Platelet-rich fibrin for rehydration and pre-vascularization of an acellular, collagen membrane of porcine origin","2024","Clinical oral investigations","","10.1007/s00784-023-05485-2","Journal Article","Pre-vascularization of the collagen membranes with autologous platelet concentrates is a standard procedure in oral and maxillofacial surgery. This study analyzed the possible interaction of an acellular collagen membrane of porcine origin (NM) with platelet-rich fibrin (PRF) regarding its rehydration protocol with differences in pH values and effect on angiogenesis. NM was analyzed alone and combined with solid PRF by plotting or co-culturing with injectable PRF. Different media (venous blood, buffer solution with a fixed pH value of 7, saline solution, and injectable PRF) were used to analyze the influence on pH value during rehydration. Chorion allantois membrane assay (CAM) was applied to check pro-angiogenic effects after 24, 48, and 72 h, followed by immunohistochemical analysis. Rehydration in injectable PRF showed acidity over time (p < 0.05). A definite pro-angiogenic effect of NM alone was found regarding neo-vessel formation supported by the respective light microscopically analysis without significant differences to PRF alone (p > 0.005). This pro-angiogenic effect could not be exaggerated when NM was combined with liquid/solid PRF (each p > 0.005). Rehydration with liquid PRF of the collagen membrane results in acidity compared to a saline solution or patient's blood. The significant pro-angiogenic potential of the membrane alone resulted in enhanced neo-vessel formation that could not be optimized with the addition of PRF. Using injectable PRF for rehydration protocol of the collagen membrane leads to acidosis that can ultimately optimize wound healing. Differences in the physio-mechanical interplay of collagen matrices and autologous platelet concentrates must result in clinical algorithms if pre-vascularization can maximize outcomes.","","Ya","0.00","1436-3771","28","1"
"231","0","Yoon-Hee Kwon, Young Woo Song, Jin-Young Park, Jae-Kook Cha, Daniel S Thoma, Ui-Won Jung, Ronald E Jung","Ridge preservation using a self-retaining block type bone substitute for extraction sockets with buccal dehiscence defects - A preclinical study","2024","Clinical oral implants research","","10.1111/clr.14229","Journal Article","To evaluate the effect of a self-retaining block-type bone substitute (srBB) on the dimensional stability of the horizontal ridge width at the coronal level in a buccal dehiscence model. Four box-shaped bone defects with a buccal dehiscence were surgically prepared in the partially edentulous mandible (n = 6). Experimental biomaterials were randomly assigned to each site: (1) Control group: no treatment, (2) particle-type bone substitute (PBS) group, (3) collagenated soft block bone substitute (csBB) group, and (4) self-retaining synthetic block bone (srBB) group. In all grafted groups, a collagen membrane covered the biomaterials. At 16 weeks, clinical, histological, and radiographic analyses were performed. Three of the six blocks in the srBB group became exposed and fell out during the first week after surgery. Therefore, the remaining three specimens were renamed RsrBB group. The RsrBB group showed an increase horizontal ridge compared to the pristine bone width at 2-4 mm below the CEJ, while the other groups showed resorption (augmented width at 2 mm below: 4.2, 42.4, 36.2, and 110.1% in the control, PBS, csBB, and RsrBB groups, respectively). The mineralized bone area was largest in the RsrBB group (4.74, 3.44, 5.67, and 7.77 mm2 in the control, PBS, csBB, and RsrBB groups, respectively.). The srBB group demonstrated the highest volume stability at the coronal level. These findings would potentially suggest that self-retaining block bone substitute might be a good candidate for alveolar ridge preservation.","","Ya","0.00","1600-0501","35","3"
"232","0","Taito Watanabe, Akira Hasuike, Shin Wakuda, Keisuke Kogure, Seiko Min, Norihisa Watanabe, Ryo Sakai, Akhilanand Chaurasia, Yoshinori Arai, Shuichi Sato","Resorbable bilayer membrane made of L-lactide-ε-caprolactone in guided bone regeneration: an in vivo experimental study","2024","International journal of implant dentistry","","10.1186/s40729-024-00520-7","Journal Article","Guided bone regeneration (GBR) is an accepted method in dental practice that can successfully increase the bone volume of the host at sites chosen for implant placement; however, existing GBR membranes exhibit rapid absorption and lack of adequate space maintenance capabilities. We aimed to compare the effectiveness of a newly developed resorbable bilayer membrane composed of poly (L-lactic acid) and poly (-caprolactone) (PLACL) with that of a collagen membrane in a rat GBR model. The rat calvaria was used as an experimental model, in which a plastic cylinder was placed. We operated on 40 male Fisher rats and subsequently performed micro-computed tomography and histomorphometric analyses to assess bone regeneration. Significant bone regeneration was observed, which was and similar across all the experimental groups. However, after 24 weeks, the PLACL membrane demonstrated significant resilience, and sporadic partial degradation. This extended preservation of the barrier effect has great potential to facilitate optimal bone regeneration. The PLACL membrane is a promising alternative to GBR. By providing a durable barrier and supporting bone regeneration over an extended period, this resorbable bilayer membrane could address the limitations of the current membranes. Nevertheless, further studies and clinical trials are warranted to validate the efficacy and safety of The PLACL membrane in humans.","","Ya","0.00","2198-4034","10","1"
"233","0","Edith Umasi Ramos, Miguel Nino Chávez Leandro, Jesús Omar Cárdenas Criales, Marisol Rossana Ortega Buitron, Edgar Simón Verástegui, Wilbert Manzanedo Carbajal, Ronald Christian Solís Adrianzén, Anibal Eleuterio Espinoza Grijalva, Antonio Alberto Ballarte Baylon, Ana Paula Farnezi Bassi","Evaluation of Porcine Collagen Membranes Used with Guided Bone Regeneration for Critical Defects: A Histological, Histomorphometric, Immunohistochemical, and Inflammatory Profile Analysis","2024","European journal of dentistry","","10.1055/s-0043-1777045","Journal Article"," The objective of this study was to compare the effectiveness of two porcine collagen membranes of different origin used for guided bone regeneration procedures.  Resorbable collagen membrane from porcine dermis (Bio-Gide, Geistlich Pharma AG, Wolhusen, Switzerland) and resorbable collagen membrane from porcine pericardium (Jason, Institut Straumann AG, Peter Merian-Weg, Switzerland) were evaluated; histological, histometric, immunohistochemical, and inflammatory profile analyses were performed. The study was carried out on critical defects created in the calvaria of 72 rats (Rattus norvegicus albinus, Wistar variety) divided into three groups: coagulum group (Co), porcine pericardium group (JS), and porcine collagen group (BG). The defects were filled with clot, over which the membranes were placed. The animals were euthanized 7, 15, 30, and 60 days after surgery.  The Shapiro-Wilk test was used to assess data distribution. Analysis of variance (ANOVA) and the Bonferroni multiple comparison test were used to compare the differences across the mean values of the variables. Nonparametric tests, Mann-Whitney and Wilcoxon W, were used for the quantitative analysis of the inflammatory profile. A significance level of 5% (p < 0.05) was adopted with a confidence interval of 95%. SPSS software version 2.0 was used.  A total of 1,008 analyses were performed on 288 histological slides. It was noted that both types of collagen membranes used in this study were effective for the guided bone regeneration procedure, with a greater proportion and thickness of bone formation among recipients of the BG (735 points, p = 0.021). This membrane also had greater permeability (62.25). The animals in the JS group, which received the porcine pericardial membrane, showed early and accelerated bone formation from early bone tissue, milder osteopontin and osteocalcin levels, and greater inflammatory reaction (86.4).  The collagen membrane from porcine dermis demonstrated a more orderly and physiological repair process, while the porcine pericardial membrane presented a more accelerated repair process that did not remain constant over time.","","Ya","0.00","1305-7456","18","3"
"234","0","Luo-Man Gan, Qian-Rong Zhou, Yan Zhang, You-Cheng Yu, Zhen-Ze Yu, Yang Sun, Rui-Xue Li, Xing-Wen Wu, Fei Yang","Alveolar Bone Morphologic Predictors for Guided Bone Regeneration Outcome in Anterior Maxilla","2024","International dental journal","","10.1016/j.identj.2023.07.007","Journal Article","This study aimed to explore the influence of alveolar bone morphologic variables on the outcome of guided bone regeneration (GBR) in the anterior maxilla region. Twenty-eight patients who received single maxillary anterior tooth delayed implant placed simultaneously with GBR were recruited. Baseline data including age, gender, implant site, implant brand, and bone graft materials were recorded. The resorption rate of the grafted bone (RRGB), labial bone width at 0 mm, 2 mm, and 4 mm apical to the implant platform at Tn (LBW0Tn, LBW2Tn, LBW4Tn), implant angulation (IA), maximum bone graft thickness (MBGT), bone graft volume (BGV), and the initial bone morphologic variables bone concavity depth (BCD) and bone concavity angulation (BCA) were measured. The Pearson correlation analysis, analysis of variance (ANOVA), and optimal binning method were used to explore the potential predictors for GBR. Among 28 patients, the labial bone width of implant and bone graft volume decreased significantly when measured 6 months after surgery. The mean percentage of RRGB was 49.78%. RRGB was not correlated with gender, age, bone graft material, IA, MBGT, bone graft volume at T1, implant site, and implant brand (P > .05). BCD and BCA were each moderately correlated with RRGB (r = -0.872 [P < .001] and r = 0.686 [P < .001], respectively). A BCD ≥1.03 mm and a BCA <155.30° resulted in a significantly lower percentage of RRGB (P < .001). A significant grafted bone materials volume reduction was detected after GBR with collagen membrane and deproteinized bovine bone mineral (DBBM). The initial bone morphology can influence GBR outcome, and a bone concavity with a depth ≥1.03 mm and an angulation <155.30° led to a lower RRGB. BCD and BCA can be used as variables to predict the outcome of GBR.","","Ya","0.00","1875-595X","74","1"
"235","0","Danielle K Burgess, Chia-Yu Chen, Paul A Jr Levi, Shigemi Ishikawa-Nagai, David M Kim","The Guided Bone Regeneration of a Large, Noncontained Maxillary Anterior Perforation Defect: A Case Report","2024","The International journal of periodontics & restorative dentistry","","10.11607/prd.6665","Journal Article","The reconstruction of alveolar ridge defects can be challenging, especially when the lesion is large, noncontained, and located in the esthetic region. The present report describes the guided bone regeneration (GBR) procedure and prosthetic rehabilitation of a severe perforation defect in the anterior maxilla. Clinical and radiographic evaluations of the lesion indicated an endodonticperiodontal origin, and biopsy results confirmed the absence of malignancy. GBR was performed with the use of cortical mineralized freeze-dried bone allograft (FDBA) combined with recombinant human platelet-derived growth factor-BB (rhPDGF-BB) and a resorbable collagen membrane without the use of tenting or fixation screws. Six months after GBR, CBCT revealed adequate bone fill for the placement of 4.1 × 10-mm or 4.1 × 12-mm dental implants. The implant surgery was fully guided with a two-stage approach. After 10 months of healing, the implants were loaded with a screw-retained porcelain partial denture. The staged GBR approach, using a combination of FDBA, rhPDGF-BB, and a resorbable membrane without the use of tenting or fixation screws, resulted in significant bone fill, successful implant placement, and a functional and esthetic implant-supported prosthesis.","","Ya","0.00","1945-3388","44","4"
"236","0","Qianrong Zhou, Fei Yang, Ni Li, Yan-Fang Ren, Youcheng Yu","Healing outcomes of open versus closed flap procedures for collagen membrane coverage following immediate dental implant placements with simultaneous guided tissue regeneration","2024","Journal of dentistry","","10.1016/j.jdent.2023.104735","Journal Article","To compare the outcomes of open healing to complete closure for collagen membrane coverage for immediate implant placements with simultaneous guided bone regeneration (GBR) in two retrospective cohorts. The subjects included 118 patients who received Bio-Gide® collagen membrane coverage for immediate implant placements and GBR in 20 anterior and 98 posterior teeth. For 58 patients, gingival flaps were released to achieve full coverage of collagen membrane (CC group). For 60 patients, no efforts were made to release the gingival flaps and collagen membrane was left exposed for open healing (OH group). Antibiotics and analgesics were prescribed for 7 days after surgery. The width of crestal open wounds were measured after surgery (W0), and at 1, 2 and 16 weeks (W16). Changes in bone mass were assessed by cone-beam computed tomography after implant placement and again at W16. Gingival and bone tissues over the implant cover screws were harvested and assessed for 16 patients in the OH group at W16. No wound dehiscence occurred in the CC group from W0 to W16. Both the vertical and horizontal bone dimension changes were not significantly different between the OH and CC group. For the OH group, soft tissue was completely healed at W16 when the initial wound widths were ≤6 mm. For those with initial wound widths ≥ 7 mm, the cover screws were exposed in 5/16 patients at W16 but did not affect the final restorations. Tissue staining showed keratinized mucosa and new bone formation above the dental implant in the OH group. Open healing achieved healing outcomes similar to those of complete closure for collagen membrane coverage following immediate implant placements. For immediate implant placement requiring bone grafting and collagen membrane coverage, it is unnecessary to release the gingival flaps or use tissue grafts to achieve full coverage of the crestal wounds. Open healing with exposed membrane could achieve similar outcomes with less pain and swelling.","","Ya","0.00","1879-176X","141",""
"237","0","Bruno De Carvalho, Emilie Dory, Caroline Trus, Justine Pirson, Loïc Germain, Geoffrey Lecloux, France Lambert, Eric Rompen","Biological performance of a novel bovine hydroxyapatite in a guided bone regeneration model: A preclinical study in a mandibular defect in dogs","2024","Clinical implant dentistry and related research","","10.1111/cid.13260","Journal Article","This preclinical model study aims to evaluate the performance and safety of a novel hydroxyapatite biomaterial (Wishbone Hydroxyapatite, WHA) on guided bone regeneration compared to a commercially available deproteinized bovine bone mineral (Bio-Oss, BO). Twenty-four beagle dogs were allocated to three timepoint cohorts (4, 12, and 26 weeks) of eight animals each. In all animals, four critical-sized, independent wall mandibular defects were created (32 defects/cohort). Each animal received all four treatments, allocated randomly to separated defects: WHA + collagen membrane (M), BO + M, no treatment (Sham, Sh), and Sh + M. At each timepoint, the specimens were harvested for histologic and histomorphometric analyses to determine the newly formed bone and osteoconductivity. At 4 weeks, bone regeneration was significantly higher for WHA + M (46.8%) when compared to BO + M (21.4%), Sh (15.1%), and Sh + M (23.1%) (p < 0.05); at 12 and 26 weeks, regeneration was similar for WHA and BO. Bone-to-material contact increased over time similarly for WHA + M and BO + M. From a safety point of view, inflammation attributed to WHA + M or BO + M was minimal; necrosis or fatty infiltrate was absent. WHA + M resulted in higher bone regeneration rate than BO + M at 4 weeks. Both BO + M and WHA + M were more efficient than both Sh groups at all timepoints. Safety and biocompatibility of WHA was favorable and comparable to that of BO.","","Ya","0.00","1708-8208","26","1"
"238","0","Mehdi Keddar, Laurence Evrard, Firas Shall","Horizontal ridge augmentation using guided bone regeneration with an association of particulate allografts mixed with platelet-rich fibrin, collagen membrane and tent-screws: A prospective study","2024","Journal of stomatology, oral and maxillofacial surgery","","10.1016/j.jormas.2024.101872","Journal Article","Guided Bone Regeneration (GBR) is a versatile technique employed not only to correct pre-implant alveolar bone defects but also to facilitate bone defect correction during simultaneous implant placement. The effectiveness of GBR varies significantly among different protocols, as reported in the literature. This study specifically aimed to radiologically evaluate the horizontal bone gain obtained using a GBR procedure combining a particulate allograft, platelet-rich fibrin, resorbable collagen membrane, and screw tents. A total of 42 patients with an insufficient alveolar bone width for dental implant placement were treated with a GBR technique using a mixture of particulate allograft (demineralised freeze-dried bone allograft 300-500 and 500-1000 µm), advanced platelet-rich fibrin (A-PRF), resorbable collagen membranes and screws tents (1.2 mm in diameter). Over the course of the study, a total of 63 GBR procedures were performed on these patients. Bone gains were measured by cone-beam computed tomography at 9.1 ± 2.0 months post-operative. A significant mean increase (P < 0.001) of 3.2 ± 0.9 mm at the sites of the greatest bone defect was observed. This improvement was consistent across various locations, including both maxillary and mandibular regions, and in cases of terminal and embedded edentulism, without any post-operative complications during the entire post-operative follow-up. All patients benefited from implant placement following the bone augmentation protocol. GBR combining particulate allografts, A-PRF, collagen membranes, and screw tents achieves reliable, predictable, and reproducible clinical gains that allow for future implant placement.","","Ya","0.00","2468-7855","125","12"
"239","0","Karol Ali Apaza Alccayhuaman, Patrick Heimel, Stefan Tangl, Stefan Lettner, Carina Kampleitner, Layla Panahipour, Ulrike Kuchler, Reinhard Gruber","Active and Passive Mineralization of Bio-Gide® Membranes in Rat Calvaria Defects","2024","Journal of functional biomaterials","","10.3390/jfb15030054","Journal Article","Bio-Gide® is a collagen membrane routinely used in guided bone regeneration. Recent studies have shown that this collagen membrane has osteoconductive properties, meaning that it can support the growth of new bone. However, it has also been observed that the collagen membrane has areas of mineralized fibers which can occur spontaneously and independently of osteoblasts. To better understand how this works, we established a model using minced collagen membranes to reduce the active mineralization of intact collagen membranes in favor of passive mineralization. We thus compared the original intact membrane with a minced collagen membrane in a 5 mm calvarial defect model in Sprague Dawley rats. After three weeks of healing, histology and microcomputed tomography (μCT) were performed. Histological analysis confirmed the osteoconductive properties, with new bone growing inside the intact collagen membrane. However, in minced collagen membranes, the osteoconductive properties were restricted to the defect margins. Interestingly, histology revealed large mineralized areas indicating passive mineralization with no signs of bone formation. In the μCT analysis, the intact collagen membranes caused a higher median mineralized volume (1.5 mm3) compared with the minced group (0.4 mm3), but this lacked significance (p = 0.09). The μCT analysis needs to be interpreted carefully, particularly in defects filled with minced membranes, considering that the mineralized tissue may not necessarily be bone but also the result of passive mineralization. Taken together, the findings suggest that Bio-Gide® collagen membranes support bone formation while also exhibiting potential for passive mineralization.","","Ya","0.00","2079-4983","15","3"
"240","0","Tal Haim, Cohen Omer, Rayyan Fatma, Ariel Pokhojaev, Rachel Sarig, Raz Perry, Ilan Beitlitum","New Bone Growth into Surgical Bone Defects Grafted with a Novel Cultivated Coral Graft: A Histomorphometric Study in Rabbit Calvarias","2024","The International journal of oral & maxillofacial implants","","10.11607/jomi.10703","Journal Article","Natural Coral Particles (NCPs) are a suitable scaffold material for Guided Bone Regeneration (GBR) procedures; it combines the placement of a bone substitute supporting a barrier membrane. Due to increasing sea pollution and the declarations of endangered coral species (KYOTO 1997), they are no longer suitable for the medical industry. Novel domestic corals have been grown under controlled conditions to produce cultivated coral graft (CCG) material. This study aimed to evaluate a new CCG in an in vivo experimental GBR procedure. The calvarias of 8 rabbits were surgically exposed, and circular defects 8 mm in diameter were prepared. One defect was filled with CCG particles (experimental group); the contralateral defect (control group) was spontaneously filled by blood clot. The defects were covered with a collagen membrane. Animals were euthanized after 8 weeks. Histological observations of the defects showed similar bone growth patterns in both experimental and control osteotomies. In the experimental defects, no traces of coral particles were observed. Histometric analysis showed denser bone in the pristine zone (65-66%) than in the peripheral zone for both the control (50%) and experimental defects (31%) (P&#61; NS). The new bone percentage was reduced from the peripheral zone toward the middle and the center of the defect (31%, 32% and 27%, respectively) as the distance from the peripheral pristine bone borders increased. The existing data support the complete degradation of CCG as space-maintaining scaffold for GBR procedures.","","Ya","0.00","1942-4434","",""
"241","0","Haeji Yum, Hee-Seung Han, Jung-Tae Lee, Young-Dan Cho, Sungtae Kim","Bone regeneration using activin A/BMP2 chimera (AB204) with collagen membrane in rats with calvarial defects","2024","Journal of periodontal & implant science","","10.5051/jpis.2303820191","Journal Article","Collagen has long been recognized as an excellent carrier for growth factors, and membrane-type collagen has been widely applied in dentistry for guided bone regeneration. This study was conducted to examine the effects of an activin A/BMP2 chimera (AB204) combined with a collagen membrane (CM) on bone repair in a rat calvarial defect model. A unilateral calvarial defect measuring 5.0 mm was surgically created in 32 Sprague-Dawley rats. The rats were then randomly assigned to 1 of 4 groups, each consisting of 8 animals: control (untreated), CM (treated with a CM only), CM/bone morphogenetic protein 2 (BMP2) (treated with a CM and 1.0 μg of BMP2), and CM/AB204 (treated with a CM and 1.0 μg of AB204). Bone regeneration was evaluated using micro-computed tomography (CT) and histological analysis at 2 and 4 weeks following surgery. Micro-CT analysis revealed that bone formation in the CM/BMP2 and CM/AB204 groups was superior to that observed in the control and CM groups at both 2 and 4 weeks postoperatively. BMP2 induced greater bone regeneration than AB204 at 2 weeks; however, AB204 resulted in a greater bone volume at 4 weeks, achieving the highest values recorded. No significant differences were found between the CM/BMP2 and CM/AB204 groups at either time point (P>0.05). On histological examination, new bone formation was evident in both CM/BMP2 and CM/AB204 groups. Within the limitations of this study, the findings indicate that AB204 may enhance osteogenic potential when used in combination with CM for bone regeneration.","","Ya","0.00","2093-2278","54","5"
"242","0","Takahisa Iida, Michihide Miki, Mauro Ferri, Fernando M Muñoz Guzon, Gianfranco Cesaretti, Daniele Botticelli","Alveolar Buccal Bone Overbuilding Before Tooth Extraction: A Preclinical Study","2024","The International journal of oral & maxillofacial implants","","10.11607/jomi.10754","Journal Article","To evaluate the dimensional changes in the alveolar crest after buccal overbuilding was performed prior to tooth extraction in a dog model. At the test sites, alveolar crest overbuilding was performed on the buccal aspect of the distal root of the third premolar using xenograft covered with a collagen membrane. No treatment was applied at the control sites. After 3 months, the distal roots of both third premolars were extracted and implants were immediately placed into the alveolus, allowing nonsubmerged healing. After 3 months, biopsy samples were collected. Upon histologic analysis, no statistically significant differences in hard tissue dimensions were found. The buccal bone plate at the test sites presented a tendency for higher resorption compared to the control sites. However, if the contribution of the residue of biomaterial is considered, a higher volumetric gain was registered at the test than at the control sites. The buccal overbuilding performed prior to tooth extraction did not contribute to the preservation of the alveolar crest dimensions after extraction. This could be due to failure to incorporate the graft into the newly formed bone.","","Ya","0.00","1942-4434","39","5"
"243","0","Florence Dewilde, Matthijs Hindryckx, Faris Younes, Thomas De Bruyckere, Jan Cosyn","Lateral bone augmentation with a composite graft covered with a stretched and pinned collagen membrane: A retrospective case series using cone-beam computed tomography","2024","Clinical implant dentistry and related research","","10.1111/cid.13313","Journal Article","(1) To assess the effectiveness of the Sausage Technique™ when applied for lateral bone augmentation by multiple experienced clinicians; (2) To identify risk indicators for a poor outcome and to assess the need for adjunctive surgery. All patients who had been treated with the Sausage Technique™ for lateral bone augmentation by three experienced surgeons between January 2019 and December 2021 were included in a retrospective case series. The Sausage Technique™ technique includes the use of autogenous bone chips and deproteinized bovine bone mineral (1:1 ratio), covered with a stretched and pinned collagen membrane. The increase in alveolar width between the pre-operative situation and 9 months was assessed at different levels on superimposed cone-beam CT scans. Twenty-five augmentations performed in 25 patients (17 males, 8 females, mean age 51 years) were available for evaluation. Mean alveolar width increased from 4.35 to 7.43 mm at 3 mm below the crest. The mean increase of 3.08 mm (95% CI 2.10-4.06; p < 0.001) was significant. The outcome of non-containing single implant sites was significantly worse than the outcome of other sites (MD 2.67 mm; p = 0.008). The need for regrafting was 4% and the need for soft tissue augmentation was 48%. Twenty percent of the patients needed soft tissue augmentation due to a lack of keratinized mucosa width, and 32% due to a lack of buccal convexity. The former was mainly needed at multiple implant sites, whereas the latter was mainly required at single implant sites. All implant survived and remained healthy until the final follow-up. The Sausage Technique™ is an effective bone augmentation technique. Non-containing single implant sites were associated with a poor outcome and adjunctive soft tissue augmentation was needed in about half of the patients.","","Ya","0.00","1708-8208","26","3"
"244","0","Se-Wook Pyo, Jeong-Won Paik, Da-Na Lee, Young-Wook Seo, Jin-Young Park, Sunjai Kim, Seong-Ho Choi","Comparative Analysis of Bone Regeneration According to Particle Type and Barrier Membrane for Octacalcium Phosphate Grafted into Rabbit Calvarial Defects","2024","Bioengineering (Basel, Switzerland)","","10.3390/bioengineering11030215","Journal Article","This animal study was aimed to evaluate the efficacy of new bone formation and volume maintenance according to the particle type and the collagen membrane function for grafted octacalcium phosphate (OCP) in rabbit calvarial defects. The synthetic bone substitutes were prepared in powder form with 90% OCP and granular form with 76% OCP, respectively. The calvarial defects were divided into four groups according to the particle type and the membrane application. All specimens were acquired 2 weeks (n = 5) and 8 weeks (n = 5) after surgery. According to the micro-CT results, the new bone volume increased at 2 weeks in the 76% OCP groups compared to the 90% OCP groups, and the bone volume ratio was significantly lower in the 90% OCP group after 2 weeks. The histomorphometric analysis results indicated that the new bone area and its ratio in all experimental groups were increased at 8 weeks except for the group with 90% OCP without a membrane. Furthermore, the residual bone graft area and its ratio in the 90% OCP groups were decreased at 8 weeks. In conclusion, all types of OCP could be applied as biocompatible bone graft materials regardless of its density and membrane application. Neither the OCP concentration nor the membrane application had a significant effect on new bone formation in the defect area, but the higher the OCP concentration, the less graft volume maintenance was needed.","","Ya","0.00","2306-5354","11","3"
"245","0","Giusy Rita Maria La Rosa, Carlotta Ylenia Priolo, Roula S Abiad, Virginia Rosy Romeo, Emanuele Ambu, Eugenio Pedullà","Assessment of bone regeneration after maxillary radicular cyst enucleation with or without bone grafting materials: a retrospective cohort study","2024","Clinical oral investigations","","10.1007/s00784-024-05612-7","Journal Article","The limitations of spontaneous bone healing underscore the necessity for exploring alternative strategies to enhance bone regeneration in maxillary radicular cyst cases. This retrospective study aimed to assess the impact of a bone substitute material (i.e., Bio-Oss) on bone volume regeneration following maxillary radicular cyst enucleation using cone-beam computed tomography (CBCT). Seventy-three patients with maxillary radicular cysts were divided into two groups: one undergoing guided bone regeneration (GBR) with Bio-Oss and absorbable collagen membrane (n = 35), and the other receiving cyst excision alone (n = 38). Volumetric measurements using Amira software on CBCT scans evaluated bone regeneration, with cystic lesion shrinkage rates calculated. Intergroup comparisons utilized independent sample t-tests (P < 0.05), and linear regression analysis assessed the influence of preoperative cyst volume and group on bone healing. Both groups showed similar success rates in bone formation at the 12-month follow-up, with no significant differences between them (mean (SD), control: 75.16 (19.17) vs. GBR: 82 (20.22), P > 0.05). Linear regression analysis revealed a negative correlation between preoperative cyst volume and bone regeneration in both groups (P < 0.05). Bio-Oss may not significantly enhance bone augmentation in maxillary radicular cysts. In addition, preoperative cyst volume negatively affected the shrinkage rate of cystic lesions. Clinicians should consider patient-specific factors such as anatomy and lesion size when determining the need for bone substitute materials. Future research could focus on optimizing treatment protocols and alternative regenerative strategies to improve patient outcomes in maxillary cyst cases.","","Ya","0.00","1436-3771","28","4"
