Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Alberto Turri, Omar Omar, Margarita Trobos, Peter Thomsen, Christer Dahlin","Modulation of gene expression and bone formation by expanded and dense polytetrafluoroethylene membranes during guided bone regeneration: An experimental study",2024,"Clinical implant dentistry and related research","","","",19,"2026-01-24 10:24:14","Journal Article","10.1111/cid.13241","1708-8208",,26,2,266,280,0,0.00,0,5,2,"Nonresorbable membranes promote bone formation during guided bone regeneration (GBR), yet the relationships between membrane properties and molecular changes in the surrounding tissue are largely unknown. To compare the molecular events in the overlying soft tissue, the membrane, and the underlying bone defect during GBR using dual-layered expanded membranes versus dense polytetrafluoroethylene (PTFE) membranes. Rat femur defects were treated with either dense PTFE (d-PTFE) or dual-layered expanded PTFE (dual e-PTFE) or left untreated as a sham. Samples were collected after 6 and 28 days for gene expression, histology, and histomorphometry analyses. The two membranes promoted the overall bone formation compared to sham. Defects treated with dual e-PTFE exhibited a significantly higher proportion of new bone in the top central region after 28 days. Compared to that in the sham, the soft tissue in the dual e-PTFE group showed 2-fold higher expression of genes related to regeneration (FGF-2 and FOXO1) and vascularization (VEGF). Furthermore, compared to cells in the d-PTFE group, cells in the dual e-PTFE showed 2.5-fold higher expression of genes related to osteogenic differentiation (BMP-2), regeneration (FGF-2 and COL1A1), and vascularization (VEGF), in parallel with lower expression of proinflammatory cytokines (IL-6 and TNF-α). Multiple correlations were found between the molecular activities in membrane-adherent cells and those in the soft tissue. Selective surface modification of the two sides of the e-PTFE membrane constitutes a novel means of modulating the tissue response and promoting bone regeneration.","",""
0,"Atena Galefi, Mohammad Nourany, Saadi Hosseini, Atefeh Alipour, Shahram Azari, Mehdi Jahanfar, Naser Farrokhi, Shahin Homaeigohar, Hosein Shahsavarani","Enhanced osteogenesis on proantocyanidin-loaded date palm endocarp cellulosic matrices: A novel sustainable approach for guided bone regeneration",2023,"International journal of biological macromolecules","","","",20,"2026-01-24 10:24:14","Journal Article","10.1016/j.ijbiomac.2023.124857","1879-0003",,242,,124857,,0,0.00,0,9,3,"Developing inexpensive, biocompatible natural scaffolds that can support the differentiation and proliferation of stem cells has been recently emphasized by the research community to faster obtain the FDA approvals for regenerative medicine. In this regard, plant-derived cellulose materials are a novel class of sustainable scaffolding materials with high potentials for bone tissue engineering (BTE). However, low bioactivity of the plant-derived cellulose scaffolds restricts cell proliferation and cell differentiation. This limitation can be addressed though surface-functionalization of cellulose scaffolds with natural antioxidant polyphenols, e.g., grape seed proanthocyanidin (PCA)-rich extract (GSPE). Despite the various merits of GSPE as a natural antioxidant, its impact on the proliferation and adhesion of osteoblast precursor cells, and on their osteogenic differentiation is an as-yet unknown issue. Here, we investigated the effects of GSPE surface functionalization on the physicochemical properties of decellularized date (Phoenix dactyliferous) fruit inner layer (endocarp) (DE) scaffold. In this regard, various physiochemical characteristics of the DE-GSPE scaffold such as hydrophilicity, surface roughness, mechanical stiffness, porosity, and swelling, and biodegradation behavior were compared with those of the DE scaffold. Additionally, the impact of the GSPE treatment of the DE scaffold on the osteogenic response of human mesenchymal stem cells (hMSCs) was thoroughly studied. For this purpose, cellular activities including cell adhesion, calcium deposition and mineralization, alkaline phosphatase (ALP) activity, and expression levels of bone-related genes were monitored. Taken together, the GSPE treatment enhanced the physicochemical and biological properties of the DE-GSPE scaffold, thereby raising its potentials as a promising candidate for guided bone regeneration.","",""
0,"Tania Vanessa Pierfelice, Emira D'Amico, Simonetta D'Ercole, Stefania Lepore, Adriano Piattelli, Antonio Barone, Giovanna Iezzi, Morena Petrini","Functionalization of a Cortical Membrane with a Photodynamic Protocol",2023,"Journal of functional biomaterials","","","",21,"2026-01-24 10:24:14","Journal Article","10.3390/jfb14030133","2079-4983",,14,3,,,0,0.00,0,8,3,"Guided bone regeneration (GBR) comprehends the application of membranes to drive bone healing and to exclude non-osteogenic tissues from interfering with bone regeneration. However, the membranes may be exposed to bacterial attack, with the risk of failure of the GBR. Recently, an antibacterial photodynamic protocol (ALAD-PDT) based on a gel with 5% 5-aminolevulinic acid incubated for 45 min and irradiated for 7 min by a LED light at 630 nm, also showed a pro-proliferative effect on human fibroblasts and osteoblasts. The present study hypothesized that the functionalization of a porcine cortical membrane (soft-curved lamina, OsteoBiol) with ALAD-PDT might promote its osteoconductive properties. TEST 1 aimed to verify the response of osteoblasts seeded on lamina with respect to the plate surface (CTRL). TEST 2 aimed to investigate the effects of ALAD-PDT on the osteoblasts cultured on the lamina. SEM analyses were performed to study the topographical characteristics of the membrane surface, the adhesion, and the morphology of cells at 3 days. The viability was assessed at 3 days, the ALP activity at 7 days, and calcium deposition at 14 days. Results showed the porous surface of the lamina and the increase in cell attachment of osteoblasts with respect to controls. The proliferation, the ALP, and bone mineralization activity of osteoblasts seeded on lamina resulted in being significantly higher (p < 0.0001) than controls. Results also showed an additional significative enhancement (p < 0.0001) in the proliferative rate in ALP and calcium deposition after applying ALAD-PDT. In conclusion, the functionalization of the cortical membranes cultured with osteoblasts with the ALAD-PDT improved their osteoconductive properties.","",""
0,"Shue Jin, Renli Yang, Chen Hu, Shiqi Xiao, Yi Zuo, Yi Man, Yubao Li, Jidong Li","Plant-Derived Polyphenol and LL-37 Peptide-Modified Nanofibrous Scaffolds for Promotion of Antibacterial Activity, Anti-Inflammation, and Type-H Vascularized Bone Regeneration",2023,"ACS applied materials & interfaces","","","",22,"2026-01-24 10:24:14","Journal Article","10.1021/acsami.2c20776","1944-8252",,15,6,7804,7820,0,0.00,0,8,3,"The regeneration of oral tissues is a challenging clinical problem because of the complex microbial and biological stress environments. Electrospun fibrous scaffolds have attracted significant interest as effective barrier membranes for guided bone regeneration (GBR); however, no mature strategy yet exists for the surface modification of fibers to provide versatility to satisfy clinical requirements. This study demonstrated a practical biosafety strategy: the combined use of plant polyphenols and LL-37 peptides to modify the fiber surface to endow the fibrous scaffold with antimicrobial activity, immunoregulation, and vascularized bone regeneration. We confirmed that the LL-37 peptides interacted with tannic acid (TA) through noncovalent bonds through experiments and molecular docking simulation analysis. In vitro experiments showed that the TA coating imparted strong antibacterial properties to the fibrous scaffold, but it also caused cytotoxicity. The grafting of LL-37 peptide promoted the spreading, migration, and osteogenic differentiation of mesenchymal stem cells and was also conducive to the M2 polarization of RAW264.7 cells. In vivo experiments further verified that the LL-37 peptide-grafted fibrous scaffold significantly enhanced angiogenesis, anti-inflammatory effects, and type-H vascularized bone regeneration. Overall, the fibrous scaffold modified by the LL-37 peptide through TA grafting has significant potential for GBR applications.","",""
0,"Markus Laubach, Philipp Kobbe, Dietmar W Hutmacher","Biodegradable interbody cages for lumbar spine fusion: Current concepts and future directions",2022,"Biomaterials","","","",24,"2026-01-24 10:24:14","Journal Article","10.1016/j.biomaterials.2022.121699","1878-5905",,288,,121699,,0,0.00,0,3,4,"Lumbar fusion often remains the last treatment option for various acute and chronic spinal conditions, including infectious and degenerative diseases. Placement of a cage in the intervertebral space has become a routine clinical treatment for spinal fusion surgery to provide sufficient biomechanical stability, which is required to achieve bony ingrowth of the implant. Routinely used cages for clinical application are made of titanium (Ti) or polyetheretherketone (PEEK). Ti has been used since the 1980s; however, its shortcomings, such as impaired radiographical opacity and higher elastic modulus compared to bone, have led to the development of PEEK cages, which are associated with reduced stress shielding as well as no radiographical artefacts. Since PEEK is bioinert, its osteointegration capacity is limited, which in turn enhances fibrotic tissue formation and peri-implant infections. To address shortcomings of both of these biomaterials, interdisciplinary teams have developed biodegradable cages. Rooted in promising preclinical large animal studies, a hollow cylindrical cage (Hydrosorb™) made of 70:30 poly-l-lactide-co-d, l-lactide acid (PLDLLA) was clinically studied. However, reduced bony integration and unfavourable long-term clinical outcomes prohibited its routine clinical application. More recently, scaffold-guided bone regeneration (SGBR) with application of highly porous biodegradable constructs is emerging. Advancements in additive manufacturing technology now allow the cage designs that match requirements, such as stiffness of surrounding tissues, while providing long-term biomechanical stability. A favourable clinical outcome has been observed in the treatment of various bone defects, particularly for 3D-printed composite scaffolds made of medical-grade polycaprolactone (mPCL) in combination with a ceramic filler material. Therefore, advanced cage design made of mPCL and ceramic may also carry initial high spinal forces up to the time of bony fusion and subsequently resorb without clinical side effects. Furthermore, surface modification of implants is an effective approach to simultaneously reduce microbial infection and improve tissue integration. We present a design concept for a scaffold surface which result in osteoconductive and antimicrobial properties that have the potential to achieve higher rates of fusion and less clinical complications. In this review, we explore the preclinical and clinical studies which used bioresorbable cages. Furthermore, we critically discuss the need for a cutting-edge research program that includes comprehensive preclinical in vitro and in vivo studies to enable successful translation from bench to bedside. We develop such a conceptual framework by examining the state-of-the-art literature and posing the questions that will guide this field in the coming years.","",""
0,"Julia Higuchi, Katarzyna Klimek, Jacek Wojnarowicz, Agnieszka Opalińska, Agnieszka Chodara, Urszula Szałaj, Sylwia Dąbrowska, Damian Fudala, Grazyna Ginalska","Electrospun Membrane Surface Modification by Sonocoating with HA and ZnO:Ag Nanoparticles-Characterization and Evaluation of Osteoblasts and Bacterial Cell Behavior In Vitro",2022,"Cells","","","",25,"2026-01-24 10:24:14","Journal Article","10.3390/cells11091582","2073-4409",,11,9,,,0,0.00,0,9,4,"Guided tissue regeneration and guided bone regeneration membranes are some of the most common products used for bone regeneration in periodontal dentistry. The main disadvantage of commercially available membranes is their lack of bone cell stimulation and easy bacterial colonization. The aim of this work was to design and fabricate a new membrane construct composed of electrospun poly (D,L-lactic acid)/poly (lactic-co-glycolic acid) fibers sonocoated with layers of nanoparticles with specific properties, i.e., hydroxyapatite and bimetallic nanocomposite of zinc oxide-silver. Thus, within this study, four different variants of biomaterials were evaluated, namely: poly (D,L-lactic acid)/poly (lactic-co-glycolic acid) biomaterial, poly(D,L-lactic acid)/poly (lactic-co-glycolic acid)/nano hydroxyapatite biomaterial, poly (D,L-lactic acid)/poly (lactic-co-glycolic acid)/nano zinc oxide-silver biomaterial, and poly (D,L-lactic acid)/poly (lactic-co-glycolic acid)/nano hydroxyapatite/nano zinc oxide-silver biomaterial. First, it was demonstrated that the wettability of biomaterials-a prerequisite property important for ensuring desired biological response-was highly increased after the sonocoating process. Moreover, it was indicated that biomaterials composed of poly (D,L-lactic acid)/poly (lactic-co-glycolic acid) with or without a nano hydroxyapatite layer allowed proper osteoblast growth and proliferation, but did not have antibacterial properties. Addition of a nano zinc oxide-silver layer to the biomaterial inhibited growth of bacterial cells around the membrane, but at the same time induced very high cytotoxicity towards osteoblasts. Most importantly, enrichment of this biomaterial with a supplementary underlayer of nano hydroxyapatite allowed for the preservation of antibacterial properties and also a decrease in the cytotoxicity towards bone cells, associated with the presence of a nano zinc oxide-silver layer. Thus, the final structure of the composite poly (D,L-lactic acid)/poly (lactic-co-glycolic acid)/nano hydroxyapatite/nano zinc oxide-silver seems to be a promising construct for tissue engineering products, especially guided tissue regeneration/guided bone regeneration membranes. Nevertheless, additional research is needed in order to improve the developed construct, which will simultaneously protect the biomaterial from bacterial colonization and enhance the bone regeneration properties.","",""
0,"María J Sánchez-Fernández, Manon Peerlings, Rosa P Félix Lanao, Johan C M E Bender, Jan C M van Hest, Sander C G Leeuwenburgh","Bone-adhesive barrier membranes based on alendronate-functionalized poly(2-oxazoline)s",2021,"Journal of materials chemistry. B","","","",26,"2026-01-24 10:24:14","Journal Article","10.1039/d1tb00502b","2050-7518",,9,29,5848,5860,0,0.00,0,6,5,"To create a novel generation of barrier membranes with bone-adhesive properties, three-component membranes were successfully developed using a solvent-free approach by combining an occlusive polyester backing layer with a bone-adhesive fibrous gelatin carrier impregnated with calcium-binding alendronate-functionalized poly(2-oxazoline)s (POx-Ale). The mechanical properties of these novel membranes were similar to other commercially available barrier membranes. In contrast, the adhesion of our membranes towards bone was by far superior (i.e. 62-fold) compared to conventional commercially available Bio-Gide® membranes. Moreover, alendronate-functionalized membranes retained their bone-adhesive properties under wet conditions in phosphate-buffered saline (PBS) solutions with and without collagenase. Finally, the in vitro degradation of the membranes was studied by monitoring their weight loss upon immersion in PBS solutions with and without collagenase. The membranes degraded in a sustained manner, which was accelerated by the presence of collagenase due to enzymatic degradation of the carrier. In conclusion, our results show that surface functionalization of barrier membranes with alendronate moieties renders them adhesive to bone. As such, the biomaterials design strategy presented herein opens up new avenues of research on bone-adhesive membranes for guided bone regeneration.","",""
0,"Dandan Xia, Fan Yang, Yufeng Zheng, Yunsong Liu, Yongsheng Zhou","Research status of biodegradable metals designed for oral and maxillofacial applications: A review",2021,"Bioactive materials","","","",27,"2026-01-24 10:24:14","Journal Article","10.1016/j.bioactmat.2021.01.011","2452-199X",,6,11,4186,4208,0,0.00,0,5,5,"The oral and maxillofacial regions have complex anatomical structures and different tissue types, which have vital health and aesthetic functions. Biodegradable metals (BMs) is a promising bioactive materials to treat oral and maxillofacial diseases. This review summarizes the research status and future research directions of BMs for oral and maxillofacial applications. Mg-based BMs and Zn-based BMs for bone fracture fixation systems, and guided bone regeneration (GBR) membranes, are discussed in detail. Zn-based BMs with a moderate degradation rate and superior mechanical properties for GBR membranes show great potential for clinical translation. Fe-based BMs have a relatively low degradation rate and insoluble degradation products, which greatly limit their application and clinical translation. Furthermore, we proposed potential future research directions for BMs in the oral and maxillofacial regions, including 3D printed BM bone scaffolds, surface modification for BMs GBR membranes, and BMs containing hydrogels for cartilage regeneration, soft tissue regeneration, and nerve regeneration. Taken together, the progress made in the development of BMs in oral and maxillofacial regions has laid a foundation for further clinical translation.","",""
0,"Shuang Wu, Yong-Seok Jang, Min-Ho Lee","Enhancement of Bone Regeneration on Calcium-Phosphate-Coated Magnesium Mesh: Using the Rat Calvarial Model",2021,"Frontiers in bioengineering and biotechnology","","","",28,"2026-01-24 10:24:14","Journal Article","10.3389/fbioe.2021.652334","2296-4185",,9,,652334,,0,0.00,0,3,5,"Metallic biodegradable magnesium (Mg) is a promising material in the biomedical field owing to its excellent biocompatibility, bioabsorbability, and biomechanical characteristics. Calcium phosphates (CaPs) were coated on the surface of pure Mg through a simple alkali-hydrothermal treatment. The surface properties of CaP coatings formed on Mg were identified through wettability, direct cell seeding, and release tests since the surface properties of biomaterials can affect the reaction of the host tissue. The effect of CaP-coated Mg mesh on guided bone regeneration in rat calvaria with the critical-size defect was also evaluated in vivo using several comprehensive analyses in comparison with untreated Mg mesh. Following the application of protective CaP coating, the surface energy of Mg improved with higher hydrophilicity and cell affinity. At the same time, the CaP coating endowed Mg with higher Ca affinity and lower degradation. The Mg mesh with CaP coating had higher osteointegration and bone affinity than pristine Mg mesh.","",""
0,"Fatemeh Ejeian, Amir Razmjou, Mohammad Hossein Nasr-Esfahani, Munirah Mohammad, Fereshteh Karamali, Majid Ebrahimi Warkiani, Mohsen Asadnia, Vicki Chen","ZIF-8 Modified Polypropylene Membrane: A Biomimetic Cell Culture Platform with a View to the Improvement of Guided Bone Regeneration",2020,"International journal of nanomedicine","","","",29,"2026-01-24 10:24:14","Journal Article","10.2147/IJN.S269169","1178-2013",,15,,10029,10043,0,0.00,0,8,6,"Despite the significant advances in modeling of biomechanical aspects of cell microenvironment, it remains a major challenge to precisely mimic the physiological condition of the particular cell niche. Here, the metal-organic frameworks (MOFs) have been introduced as a feasible platform for multifactorial control of cell-substrate interaction, given the wide range of physical and mechanical properties of MOF materials and their structural flexibility. In situ crystallization of zeolitic imidazolate framework-8 (ZIF-8) on the polydopamine (PDA)-modified membrane significantly raised surface energy, wettability, roughness, and stiffness of the substrate. This modulation led to an almost twofold increment in the primary attachment of dental pulp stem cells (DPSCs) compare to conventional plastic culture dishes. The findings indicate that polypropylene (PP) membrane modified by PDA/ZIF-8 coating effectively supports the growth and proliferation of DPSCs at a substantial rate. Further analysis also displayed the exaggerated multilineage differentiation of DPSCs with amplified level of autocrine cell fate determination signals, like BSP1, BMP2, PPARG, FABP4, ACAN, and COL2A. Notably, osteogenic markers were dramatically overexpressed (more than 100-folds rather than tissue culture plate) in response to biomechanical characteristics of the ZIF-8 layer. Hence, surface modification of cell culture platforms with MOF nanostructures proposed as a powerful nanomedical approach for selectively guiding stem cells for tissue regeneration. In particular, PP/PDA/ZIF-8 membrane presented ideal characteristics for using as a barrier membrane for guided bone regeneration (GBR) in periodontal tissue engineering.","",""
0,"Liang Yang, Jinge Zhou, Keda Yu, Shuyi Yang, Tingfang Sun, Yanhui Ji, Zekang Xiong, Xiaodong Guo","Surface modified small intestinal submucosa membrane manipulates sequential immunomodulation coupled with enhanced angio- and osteogenesis towards ameliorative guided bone regeneration",2021,"Materials science & engineering. C, Materials for biological applications","","","",30,"2026-01-24 10:24:14","Journal Article","10.1016/j.msec.2020.111641","1873-0191",,119,,111641,,0,0.00,0,8,5,"Constructing bioactive guided bone regeneration (GBR) membranes that possess biological multifunctionality is becoming increasingly attractive and promising to meet higher requirements for bone healing. Given the biological responses following implantation, GBR process originates from an early inflammation-driven reaction adjacent to implanted membranes surface. However, to date there is relatively little attention paid to the critical immunoregulatory functions in traditionally designed GBR membranes. Herein, for the first time, we manipulate immunomodulatory properties of the widely-used native small intestinal submucosa (SIS) membrane by incorporating strontium-substituted nanohydroxyapatite coatings and/or IFN-γ to its surface. In vitro results reveal the obtained novel membrane SIS/SrHA/IFN-γ not only promote functions of endothelial cells and osteoblasts directly, but also energetically mediate a sequential M1-M2 macrophages transition to concurrently facilitate angiogenesis and osteogenesis. Moreover, in vivo outcomes of subcutaneous implantation and cranial defects repair further confirm its superior capacity to promote vascularization and in situ bone regeneration than pristine SIS through immunomodulation. These results demonstrate a sequential immunomodulatory strategy renders modified SIS membranes acting as a robust immunomodulator rather than a traditional barrier to significantly ameliorate in vivo GBR outcomes and hence provide important implications that may facilitate concerns on immunomodulatory properties for future GBR developments.","",""
0,"Salvatore Federico, Giovanna Pitarresi, Fabio S Palumbo, Calogero Fiorica, Fang Yang, Gaetano Giammona","Hyaluronan alkyl derivatives-based electrospun membranes for potential guided bone regeneration: Fabrication, characterization and in vitro osteoinductive properties",2021,"Colloids and surfaces. B, Biointerfaces","","","",31,"2026-01-24 10:24:14","Journal Article","10.1016/j.colsurfb.2020.111438","1873-4367",,197,,111438,,0,0.00,0,6,5,"The aim of the work was to determine the effects of the chemical functionalization of hyaluronic acid (HA) with pendant aliphatic tails at different lengths and free amino groups in terms of chemical reactivity, degradation rate, drug-eluting features, and surface properties when processed as electrospun membranes (EM) evaluating the osteoinductive potential for a possible application as guided bone regeneration (GBR). To this end, a series of HA derivatives with different aliphatic tails (DD-Cx mol% ≈ 12.0 mol%) and decreasing derivatization of free amino groups (DDEDA mol% from 70.0 to 30.0 mol%) were first synthesized, namely Hn. Then dexamethasone-loaded Hn EM, i.e. HnX were prepared from aqueous polymeric solutions with polyvinyl alcohol (PVA), as a non-ionogenic linear flexible polymeric carrier, and the multifunctional 2-hydroxypropyl- cyclodextrin (HPCD) which acted as a rheological modifier, a stabilizer of Taylor's cone, and a solubilizing agent. A comprehensive characterization of the membranes was carried out through ATR-IR, XRD, and WCA measurements. According to the in vitro hydrolytic and enzymatic degradation and drug release in different aqueous media for two months, the insertion of alkyl pendant grafts and the crosslinking process provided tuneable additional resistance to the whole membrane suitably for the final application of the membranes. Cell culture showed the cytocompatibility and cell proliferation until 7 days. Osteogenic differentiation and mineralization of pre-osteoblastic MC3T3 cells occurred for most of membranes after 35 days as valued by measuring ALP activity (50 nmol 4-np/h/nf DNA) and the deposition of calcium (120-140 μg ml-1).","",""
0,"Hüseyin Akçay, Utku Kürşat Ercan, Selen Bahçeci, Murat Ulu, Fatma Ibiş, Şükrü Enhoş","The Effect of Atmospheric Pressure Cold Plasma Application on Titanium Barriers: A Vertical Bone Augmentation",2020,"The Journal of craniofacial surgery","","","",32,"2026-01-24 10:24:14","Journal Article","10.1097/SCS.0000000000006643","1536-3732",,31,7,2054,2058,0,0.00,0,6,6,"The aim of the present, microcomputed tomographic (μCT) and histological study, was to evaluate the effect of surface modification by atmospheric pressure cold plasma (APCP) on vertical guided bone regeneration in a rabbit calvaria model. The experimental study was conducted on 12 male New Zealand rabbits with healing periods of 45 and 90 days. Following surgical exposure of the calvarium, 4 customized titanium cylindricalders were fixed. Surface modification was achieved by application of APCP on 2 of cylinders (P+) in each calvarium and other cylinders were set as control (P-). In both experimental and control groups, one of the cylinders was filled with bone graft (G+) while the other one was left empty (G-). To evaluate short term effects, randomly selected 6 animals were sacrificed at the end of 45 days and remaining 6 animals were left for observing long term effects. Histological and μCT evaluations were used to examine new bone formation. In μCT imaging; the bone volume was greater (P < 0.05) in grafted groups than nongrafted groups in both short and long term. The bone height values were significantly different in (P-G-) group than other groups (P < 0.05) in both evaluation periods. The histological evaluations revealed significant differences between P+G+ group and other groups but in long term both plasma treated groups revealed more bone formation than non plasma treated groups. Modification of the surfaces of titanium cylinders by APCP treatment, accelerated the bone regeneration either bone graft used or not in a rabbit calvaria model.","",""
0,"Christos Panagiotis Tasiopoulos, Sarunas Petronis, Herman Sahlin, My Hedhammar","Surface Functionalization of PTFE Membranes Intended for Guided Bone Regeneration Using Recombinant Spider Silk",2020,"ACS applied bio materials","","","",33,"2026-01-24 10:24:14","Journal Article","10.1021/acsabm.9b00972","2576-6422",,3,1,577,583,0,0.00,0,4,6,"Alveolar bone loss is usually treated with guided bone regeneration, a dental procedure which utilizes a tissue-separation membrane. The barrier membrane prevents pathogens and epithelial cells to invade the bone augmentation site, thereby permitting osteoblasts to deposit minerals and build up bone. This study aims at adding bioactive properties to otherwise inert PTFE membranes in order to enhance cell adherence and promote proliferation. A prewetting by ethanol and stepwise hydration protocol was herein employed to overcome high surface tension of PTFE membranes and allow for a recombinant spider silk protein, functionalized with a cell-binding motif from fibronectin (FN-silk), to self-assemble into a nanofibrillar coating. HaCaT and U-2 OS cells were seeded onto soft and hard tissue sides, respectively, of membranes coated with FN-silk. The cells could firmly adhere as early as 1 h post seeding, as well as markedly grow in numbers when kept in culture for 7 days. Fluorescence and scanning electron microscopy images revealed that adherent cells could form a confluent monolayer and develop essential cell-cell contacts during 1 week of culture. Hence, functionalized PTFE membranes have a potential of better integration at the implantation site, with reduced risk of membrane displacement as well as exposure to oral pathogens.","",""
